domain,domain_length,domain_entropy,numeric_ratio,special_char_ratio,vowel_ratio,consonant_ratio,dns_record_type,ip_count,has_mx_response,has_txt_dns_response,has_spf_info,has_dkim_info,has_dmarc_info,label
meraki.com,10,3.121928094887362,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
comcast.net,11,3.0957952550009344,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
nginx.org,9,2.725480556997868,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
branch.io,9,3.169925001442312,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
googleadservices.com,20,3.546439344671015,0.0,0.05,0.4,0.55,0,0,False,False,False,False,False,0
avsxappcaptiveportal.com,24,3.5849625007211565,0.0,0.041666666666666664,0.3333333333333333,0.625,0,0,False,False,False,False,False,0
worldfcdn2.com,14,3.3787834934861767,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.7142857142857143,0,0,False,False,False,False,False,0
cloudns.net,11,3.2776134368191165,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
conviva.com,11,2.9139770731827523,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
capcutapi.com,13,3.0269868333592873,0.0,0.07692307692307693,0.38461538461538464,0.5384615384615384,0,0,False,False,False,False,False,0
gmail.com,9,2.94770277922009,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
crashlytics.com,15,3.4565647621309536,0.0,0.06666666666666667,0.2,0.7333333333333333,0,0,False,False,False,False,False,0
pornhub.com,11,3.2776134368191165,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
calendly.com,12,3.2516291673878226,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
paypal.com,10,2.9219280948873623,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
cnn.com,7,2.2359263506290326,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,0,False,False,False,False,False,0
primevideo.com,14,3.2359263506290334,0.0,0.07142857142857142,0.42857142857142855,0.5,0,0,False,False,False,False,False,0
genius.com,10,3.321928094887362,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
office365.com,13,3.238901256602631,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.38461538461538464,0,0,False,False,False,False,False,0
bytefcdn-oversea.com,20,3.884183719779189,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
media.net,9,2.94770277922009,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
amplitude.com,13,3.5465935642949384,0.0,0.07692307692307693,0.38461538461538464,0.5384615384615384,0,0,False,False,False,False,False,0
vk.com,6,2.584962500721156,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,0,False,False,False,False,False,0
tandfonline.com,15,3.456564762130953,0.0,0.06666666666666667,0.3333333333333333,0.6,0,0,False,False,False,False,False,0
substack.com,12,3.2516291673878226,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
stanford.edu,12,3.4182958340544896,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
line.me,7,2.5216406363433186,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0,0,False,False,False,False,False,0
mgts.ru,7,2.8073549220576046,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,0,False,False,False,False,False,0
apple-dns.net,13,3.238901256602631,0.0,0.15384615384615385,0.23076923076923078,0.6153846153846154,0,0,False,False,False,False,False,0
ozone.ru,8,2.75,0.0,0.125,0.5,0.375,0,0,False,False,False,False,False,0
google.com.mx,13,2.8731406795131336,0.0,0.15384615384615385,0.3076923076923077,0.5384615384615384,0,0,False,False,False,False,False,0
linkedin.com,12,3.2516291673878226,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
atomile.com,11,3.0957952550009344,0.0,0.09090909090909091,0.45454545454545453,0.45454545454545453,0,0,False,False,False,False,False,0
kickstarter.com,15,3.373557262275185,0.0,0.06666666666666667,0.26666666666666666,0.6666666666666666,0,0,False,False,False,False,False,0
launchpad.net,13,3.3927474104487847,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
sharethrough.com,16,3.452819531114783,0.0,0.0625,0.3125,0.625,0,0,False,False,False,False,False,0
myhuaweicloud.com,17,3.6168746059562227,0.0,0.058823529411764705,0.4117647058823529,0.5294117647058824,0,0,False,False,False,False,False,0
uol.com.br,10,2.9219280948873623,0.0,0.2,0.3,0.5,0,0,False,False,False,False,False,0
rocket-cdn.com,14,3.3248629576173574,0.0,0.14285714285714285,0.21428571428571427,0.6428571428571429,0,0,False,False,False,False,False,0
tbcache.com,11,3.0271691184406193,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
wiley.com,9,3.169925001442312,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
bidmachine.io,13,3.334679141051595,0.0,0.07692307692307693,0.46153846153846156,0.46153846153846156,0,0,False,False,False,False,False,0
facebook.net,12,3.2516291673878226,0.0,0.08333333333333333,0.4166666666666667,0.5,0,0,False,False,False,False,False,0
f5.com,6,2.584962500721156,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0,0,False,False,False,False,False,0
media-amazon.com,16,3.2806390622295662,0.0,0.125,0.4375,0.4375,0,0,False,False,False,False,False,0
gamepass.com,12,3.084962500721156,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
crwdcntrl.net,13,3.0850551027564768,0.0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0,0,False,False,False,False,False,0
globalsign.com,14,3.3787834934861767,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0,0,False,False,False,False,False,0
comcast.com,11,2.663532754804255,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
linktr.ee,9,2.9477027792200903,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
tencent.com,11,2.7321588913645702,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
turn.com,8,3.0,0.0,0.125,0.25,0.625,0,0,False,False,False,False,False,0
smartadserver.com,17,3.337175341123077,0.0,0.058823529411764705,0.29411764705882354,0.6470588235294118,0,0,False,False,False,False,False,0
vtwenty.com,11,3.2776134368191165,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,0,0,False,False,False,False,False,0
blogspot.com,12,3.188721875540867,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
mozilla.com,11,2.9139770731827523,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
mercadolibre.com.ar,19,3.3660913291191936,0.0,0.10526315789473684,0.3684210526315789,0.5263157894736842,0,0,False,False,False,False,False,0
sourceforge.net,15,3.32323142879762,0.0,0.06666666666666667,0.4,0.5333333333333333,0,0,False,False,False,False,False,0
sportradar.com,14,3.182005814760214,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0,0,False,False,False,False,False,0
bluehost.com,12,3.418295834054489,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
umich.edu,9,2.94770277922009,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
googlezip.net,13,3.238901256602631,0.0,0.07692307692307693,0.38461538461538464,0.5384615384615384,0,0,False,False,False,False,False,0
quickconnect.to,15,3.1898980954642875,0.0,0.06666666666666667,0.3333333333333333,0.6,0,0,False,False,False,False,False,0
inner-active.mobi,17,3.5724694587701364,0.0,0.11764705882352941,0.4117647058823529,0.47058823529411764,0,0,False,False,False,False,False,0
heytapdl.com,12,3.584962500721156,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
aiv-delivery.net,16,3.452819531114783,0.0,0.125,0.375,0.5,0,0,False,False,False,False,False,0
dribbble.com,12,3.188721875540867,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
nstld.com,9,3.169925001442312,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0,0,False,False,False,False,False,0
autodesk.com,12,3.418295834054489,0.0,0.08333333333333333,0.4166666666666667,0.5,0,0,False,False,False,False,False,0
googlevideo.com,15,3.106890595608518,0.0,0.06666666666666667,0.4666666666666667,0.4666666666666667,0,0,False,False,False,False,False,0
firebaseio.com,14,3.3787834934861767,0.0,0.07142857142857142,0.5,0.42857142857142855,0,0,False,False,False,False,False,0
scdn.co,7,2.5216406363433186,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0,0,False,False,False,False,False,0
adnxs.com,9,3.169925001442312,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
intuit.com,10,2.9219280948873623,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
worldbank.org,13,3.3927474104487847,0.0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0,0,False,False,False,False,False,0
hihonorcloud.com,16,3.25,0.0,0.0625,0.375,0.5625,0,0,False,False,False,False,False,0
cbc.ca,6,1.7924812503605778,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,0,False,False,False,False,False,0
xhscdn.com,10,3.121928094887362,0.0,0.1,0.1,0.8,0,0,False,False,False,False,False,0
geeksforgeeks.org,17,2.86658710582896,0.0,0.058823529411764705,0.35294117647058826,0.5882352941176471,0,0,False,False,False,False,False,0
amazonalexa.com,15,3.106890595608518,0.0,0.06666666666666667,0.4666666666666667,0.4666666666666667,0,0,False,False,False,False,False,0
registrar-servers.com,21,3.3866309714090574,0.0,0.09523809523809523,0.2857142857142857,0.6190476190476191,0,0,False,False,False,False,False,0
facebook.com,12,3.0220552088742,0.0,0.08333333333333333,0.4166666666666667,0.5,0,0,False,False,False,False,False,0
instagram.com,13,3.3927474104487847,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
youtu.be,8,2.75,0.0,0.125,0.5,0.375,0,0,False,False,False,False,False,0
sentry.io,9,3.169925001442312,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
edgesuite.net,13,2.9312089489103235,0.0,0.07692307692307693,0.46153846153846156,0.46153846153846156,0,0,False,False,False,False,False,0
harvard.edu,11,2.9139770731827523,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
tumblr.com,10,3.121928094887362,0.0,0.1,0.2,0.7,0,0,False,False,False,False,False,0
rbc.ru,6,2.2516291673878226,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,0,False,False,False,False,False,0
kaspersky-labs.com,18,3.6835423624332306,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
ctdns.cn,8,2.5,0.0,0.125,0.0,0.875,0,0,False,False,False,False,False,0
wb.ru,5,2.321928094887362,0.0,0.2,0.2,0.6,0,0,False,False,False,False,False,0
speedtest.net,13,2.5654483718208256,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,0
dnspod.net,10,2.9219280948873623,0.0,0.1,0.2,0.7,0,0,False,False,False,False,False,0
bbc.co.uk,9,2.5032583347756456,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0,0,False,False,False,False,False,0
xhamster.com,12,3.418295834054489,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
vecdnlb.com,11,3.2776134368191165,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,0,0,False,False,False,False,False,0
lu.lv,5,1.9219280948873623,0.0,0.2,0.2,0.6,0,0,False,False,False,False,False,0
deviantart.com,14,3.52164063634332,0.0,0.07142857142857142,0.35714285714285715,0.5714285714285714,0,0,False,False,False,False,False,0
g.page,6,2.2516291673878226,0.0,0.16666666666666666,0.3333333333333333,0.5,0,0,False,False,False,False,False,0
x.com,5,2.321928094887362,0.0,0.2,0.2,0.6,0,0,False,False,False,False,False,0
ubuntu.com,10,2.8464393446710154,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
scorecardresearch.com,21,3.1182751607709753,0.0,0.047619047619047616,0.3333333333333333,0.6190476190476191,0,0,False,False,False,False,False,0
moe.video,9,2.725480556997868,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0,0,False,False,False,False,False,0
name-services.com,17,3.454822399946607,0.0,0.11764705882352941,0.35294117647058826,0.5294117647058824,0,0,False,False,False,False,False,0
betweendigital.com,18,3.6835423624332306,0.0,0.05555555555555555,0.3888888888888889,0.5555555555555556,0,0,False,False,False,False,False,0
okta.com,8,2.75,0.0,0.125,0.375,0.5,0,0,False,False,False,False,False,0
hichina.com,11,2.9139770731827523,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
ampproject.org,14,3.3787834934861767,0.0,0.07142857142857142,0.2857142857142857,0.6428571428571429,0,0,False,False,False,False,False,0
chinamobile.com,15,3.373557262275185,0.0,0.06666666666666667,0.4,0.5333333333333333,0,0,False,False,False,False,False,0
nginx.com,9,2.94770277922009,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
163.com,7,2.8073549220576046,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0,0,False,False,False,False,False,0
yellowblue.io,13,3.0269868333592873,0.0,0.07692307692307693,0.46153846153846156,0.46153846153846156,0,0,False,False,False,False,False,0
wswebcdn.com,12,3.2516291673878226,0.0,0.08333333333333333,0.16666666666666666,0.75,0,0,False,False,False,False,False,0
hm.com,6,2.2516291673878226,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,0,False,False,False,False,False,0
weebly.com,10,3.121928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
mzstatic.com,12,3.084962500721156,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
cdnbuild.net,12,3.2516291673878226,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,0
adform.net,10,3.321928094887362,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
nel.goog,8,2.5,0.0,0.125,0.375,0.5,0,0,False,False,False,False,False,0
ipify.org,9,2.94770277922009,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
workers.dev,11,3.0957952550009344,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
gstatic.com,11,3.0957952550009344,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
amazon.in,9,2.725480556997868,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
mediatek.com,12,3.2516291673878226,0.0,0.08333333333333333,0.4166666666666667,0.5,0,0,False,False,False,False,False,0
life360.com,11,3.459431618637298,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.36363636363636365,0,0,False,False,False,False,False,0
dyndns.org,10,2.9219280948873623,0.0,0.1,0.1,0.8,0,0,False,False,False,False,False,0
fast.com,8,3.0,0.0,0.125,0.25,0.625,0,0,False,False,False,False,False,0
msedge.net,10,2.8464393446710154,0.0,0.1,0.3,0.6,0,0,False,False,False,False,False,0
surveymonkey.com,16,3.5,0.0,0.0625,0.3125,0.625,0,0,False,False,False,False,False,0
wixsite.com,11,3.2776134368191165,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
verisign.com,12,3.418295834054489,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,0
myspace.com,11,3.0957952550009344,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
qq.com,6,2.2516291673878226,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,0,False,False,False,False,False,0
cloud.microsoft,15,3.4565647621309536,0.0,0.06666666666666667,0.3333333333333333,0.6,0,0,False,False,False,False,False,0
wired.com,9,3.169925001442312,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,0,False,False,False,False,False,0
zendesk.com,11,3.2776134368191165,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,0
ipv4only.arpa,13,3.3927474104487847,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0,0,False,False,False,False,False,0
office.com,10,2.721928094887362,0.0,0.1,0.4,0.5,0,0,False,False,False,False,False,0
taobao.com,10,2.6464393446710153,0.0,0.1,0.5,0.4,0,0,False,False,False,False,False,0
character.ai,12,2.8553885422075336,0.0,0.08333333333333333,0.4166666666666667,0.5,0,0,False,False,False,False,False,0
list-manage.com,15,3.640223928941851,0.0,0.13333333333333333,0.3333333333333333,0.5333333333333333,0,0,False,False,False,False,False,0
b-msedge.net,12,3.188721875540867,0.0,0.16666666666666666,0.25,0.5833333333333334,0,0,False,False,False,False,False,0
tiktokcdn-eu.com,16,3.5,0.0,0.125,0.3125,0.5625,0,0,False,False,False,False,False,0
avcdn.net,9,2.94770277922009,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,0
uber.com,8,3.0,0.0,0.125,0.375,0.5,0,0,False,False,False,False,False,0
nic.ru,6,2.584962500721156,0.0,0.16666666666666666,0.3333333333333333,0.5,0,0,False,False,False,False,False,0
youku.com,9,2.725480556997868,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,False,False,False,False,False,0
mozilla.org,11,3.0957952550009344,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,0
